HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
1736375,PE,C1B,D,2019-10-01,2019,Mobile Home,73.3,One storey,1990,C1;F1,1.0,3.4024,6814.2,6.814,10671.3,2964.3,56339.2,15649.9,2964.2,0.0,0.0,0.0,0.0,201754295,Air,,7961.0,T,3.99,3.04,2.3,,,91.0,,,,Mini-split ductless,3.66,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,Mitsubishi Electric,MUZ-FE12NAH,MSZ-FE12NA**,13600,7800,,,10.1,23,No,3.986,,0.585,
1703623,PE,C0B,D,2019-06-01,2019,Mobile Home,84.9,One storey,2004,C1;F1,1.0,2.8245,6160.3,6.16,6239.8,1733.3,51279.3,14244.4,1733.3,0.0,0.0,0.0,0.0,5265757,Air,,6330.3,T,6.33,4.375,2.5,,,55.0,,,,Mini-split ductless,3.7625,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,DAIKIN,RXS18LVJU,FTXS18LVJU,21600,13900,11000,1.80,9,19.5,No,6.33,3.224,1.028,0.523
1689569,PE,C0B,D,2019-05-01,2019,Single Detached,125.2,Two storeys,1920,B1;B2,1.0,9.6496,16649.4,16.649,39713.4,11031.6,85595.4,23776.7,11031.5,0.0,942.8,0.0,0.0,8703506,Air,,18911.0,F,0.0,3.61,0.0,,,0.0,,,,Mini-split ductless,4.2,Boiler  with flame retention head,Oil,Other (describe),Mixed Wood,Yes,FUJITSU,AOU12RLS3H,ASU12RLS3Y,12000,9600,,,13.8,29.3,No,3.517,,0.211,
1687015,PE,C0B,D,2019-03-01,2019,Single Detached,224.0,Two storeys,1975,B1,1.0,9.9225,20043.1,20.043,32116.0,8921.2,156133.4,43370.7,8921.2,0.0,17346.8,0.0,0.0,6236101,Air,,8088.8,f,0.0,4.115,0.0,,,0.0,,,,Mini-split ductless,3.728,Mid-efficiency boiler  (no dil. air),Oil,,,Yes,LG,LSU240HSV3,LSN240HSV3,27600,18700,,,10.2,20,No,8.089,,0.404,
1828918,PE,C0B,D,2020-11-01,2020,Single Detached,174.6,Two storeys,1927,B1,1.0,9.1117,17362.1,17.362,59350.1,16486.3,103541.1,28761.6,16486.2,0.0,0.0,0.0,0.0,8858354,Air,,6808.6,t,5.57,3.49,1.97,,,53.0,,,ESTAR,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.304,
1798253,PE,C0A,D,2020-09-01,2020,Single Detached,101.9,One storey,2009,B1,1.0,3.3824,8537.7,8.538,21554.9,5987.5,65032.0,18064.6,5987.5,0.0,0.0,0.0,0.0,8703507,Air,,11640.0,t,5.28,3.45,2.18,,,113.0,,,ESTAR,Mini-split ductless,3.46,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU15RLS3,ASU15RLS3Y,15000,11200,,,13.4,25.3,No,4.396,,0.515,
1754871,PE,C0A,D,2020-01-01,2020,Single Detached,160.5,One storey,1960,B1;C1;F1,1.0,7.2653,15564.3,15.564,35396.7,9832.5,79853.9,22181.8,9832.6,0.0,0.0,0.0,0.0,4397405,Air,,14274.3,F,0.0,3.626,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU24RLXFZ,,24000,14100,11900,1.86,8.7,18.5,No,7.034,3.488,0.452,0.224
1749564,PE,C0A,D,2020-01-01,2020,Mobile Home,104.6,One storey,2004,C1;F1,1.0,4.8057,7184.1,7.184,13829.1,3841.4,58019.7,16116.7,3841.4,0.0,0.0,0.0,0.0,8703508,Air,,11640.5,T,5.28,3.26,2.07,,,113.0,,,,Mini-split ductless,3.46,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU15RLS3H,ASU15RLS3Y,15000,11200,,,13.3,25.3,No,4.396,,0.612,
1760540,PE,C0A,D,2020-02-01,2020,Single Detached,96.6,Two storeys,1950,B1,1.0,9.7112,10592.4,10.592,26843.6,7456.6,70548.7,19597.0,7456.7,0.0,0.0,0.0,0.0,8797151,Air,,5275.3,F,0.0,4.149,0.0,,,0.0,,,,Mini-split ductless,3.728,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OZ,SENA/18HF/IZ,18000,10800,,,8.9,19.4,No,5.275,,0.498,
1811464,PE,C0A,D,2020-09-01,2020,Single Detached,141.2,Two storeys,2010,B1,1.0,8.8947,15154.0,15.154,49598.0,13777.3,93216.3,25893.6,13777.3,0.0,0.0,0.0,0.0,8703506,Air,,9390.0,T,4.69,3.35,2.15,,,103.0,,,ESTAR,Mini-split ductless,4.04,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU12RLS3H,ASU12RLS3Y,12000,9600,,,13.8,29.3,No,3.517,,0.232,
1811406,PE,C1B,D,2020-10-01,2020,Single Detached,196.4,One storey,2007,C1;F1,1.0,2.1693,9111.5,9.112,26994.3,7498.5,75638.9,21011.0,7498.4,0.0,0.0,0.0,0.0,8703508,Air,,11640.5,t,6.01,3.26,2.07,,,85.0,,,,Mini-split ductless,3.46,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU15RLS3H,ASU15RLS3Y,15000,11200,,,13.3,25.3,No,4.396,,0.482,
1824241,PE,C0A,D,2020-11-01,2020,Single Detached,183.8,One storey,2012,B1,1.0,2.2574,7800.5,7.8,18469.5,5130.5,63641.2,17678.3,5130.3,0.0,0.0,0.0,0.0,10567391,Air,,11869.1,f,0.0,3.27,0.0,,,0.0,,,,Mini-split ductless,2.95,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,LG,LSU180HSV5,LSN180HSV5,21600,13000,15200,1.80,9.5,22,No,6.33,4.455,0.812,0.571
1820109,PE,C1E,D,2020-10-01,2020,Single Detached,175.6,One storey,1970,B1,1.0,2.4746,8189.2,8.189,20127.6,5591.0,63634.8,17676.5,5591.2,0.0,0.0,0.0,0.0,7993245,Air,,5280.0,F,0.0,2.998,0.0,,,0.0,,,,Mini-split ductless,2.578,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU15RLS3H,ASU15RLS3,15000,11200,,,13.3,25.3,No,4.396,,0.537,
1754976,PE,C0B,D,2020-01-01,2020,Single Detached,234.4,One storey,1995,B1;B2,1.0,1.8429,10401.2,10.401,31219.5,8672.2,98916.3,27477.0,8672.3,0.0,0.0,0.0,8672.3,8703508,Air,,11680.1,F,0.0,3.26,0.0,,,0.0,,,,Mini-split ductless,3.46,Conventional boiler,Mixed Wood,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,FUJITSU,AOU15RLS3H,ASU15RLS3Y,15000,11200,,,13.3,25.3,No,4.396,,0.423,
1745015,PE,C0B,D,2019-12-01,2019,Single Detached,178.5,One and a half,1950,B1,1.0,5.5377,18897.8,18.898,45489.6,12636.1,175463.9,48740.4,12636.2,0.0,9317.6,0.0,12636.2,10567391,Air,,11890.8,f,0.0,3.27,0.0,,,0.0,,,,Mini-split ductless,2.95,Conventional furnace,Mixed Wood,Other (describe),Oil,Yes,LG,LSU180HSV5,LSN180HSV5,21600,13000,15200,1.80,9.5,22,No,6.33,4.455,0.335,0.236
5463218,PE,C1E,D,2020-06-01,2020,Single Detached,261.0,One storey,1972,B1,1.0,5.2538,15439.6,15.44,26065.1,7240.4,120645.4,33512.9,7240.3,0.0,10463.4,0.0,0.0,6937309,Air,Ductless Mini- or Multi-split system,5536.7,T,3.52,3.0,1.85,9.4,26.0,118.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,1.86,Furnace with flame retention head,Oil,Advanced airtight wood stove,Mixed Wood,Yes,FUJITSU,AOU9RLFFH,AGU9RLF,9000,7500,13400,1.90,11.6,26,Yes,2.638,3.927,0.171,0.254
1785967,PE,C1C,D,2020-07-01,2020,Single Detached,298.5,One and a half,1987,B1,1.0,4.0365,15496.0,15.496,34428.2,9563.5,124188.5,34497.1,9563.4,0.0,7556.2,0.0,0.0,6236101,Air,,22377.4,T,8.09,3.13,2.11,,,87.0,,,,Mini-split ductless,3.59,Boiler  with flame retention head,Oil,Toe-space heaters,Electricity,Yes,LG,LSU240HSV3,LSN240HSV3,27600,18700,,,10.2,20,No,8.089,,0.522,
1770940,PE,C1E,E,2020-10-01,2020,Single Detached,263.4,Split level,1974,B1;B2;B3;B4;P1,1.0,5.072,17060.9,17.061,50883.8,14134.5,116937.9,32483.0,14134.6,0.0,1154.2,0.0,0.0,202521824,Air,,22332.5,T,10.73,3.1,2.0,,,100.0,,,,Mini-split ductless,3.04,Boiler  with flame retention head,Oil,Advanced airtight wood stove,Mixed Wood,Yes,DAIKIN,4MXL36TVJU,,34400,22400,,,11.2,21.7,No,10.082,,0.591,
5050666,PE,C0A,D,2020-02-01,2020,Single Detached,224.9,One storey,1963,B1;B2;P1,1.0,4.4926,13337.7,13.338,35983.9,9995.6,99421.9,27617.4,9995.6,0.0,354.4,0.0,169.2,201756549,Air,,19978.4,F,0.0,3.49,0.0,,,0.0,,,,Mini-split ductless,3.4,Boiler  with flame retention head,Oil,Advanced airtight wood stove,Wood Pellets,Yes,MIDEA,DLCSRAH18AAK,DLFSHAH18XAK,18000,11900,,,10.5,22,No,5.275,,0.396,
1747204,PE,C0A,D,2020-01-01,2020,Single Detached,338.3,Two storeys,1940,B1;P1,1.0,8.9859,25042.9,25.043,30997.8,8610.6,161277.9,44799.8,8610.6,0.0,24295.2,0.0,0.0,7993244,Air,,8206.0,f,0.0,5.326,0.0,,,0.0,,,,Mini-split ductless,4.878,Furnace with flame retention head,Oil,,,Yes,FUJITSU,AOU12RLS3H,ASU12RLS3,12000,9600,,,13.8,29.3,No,3.517,,0.14,
1747203,PE,C0B,D,2020-01-01,2020,Single Detached,295.5,Two storeys,1900,B1,1.0,5.5807,17934.5,17.934,12885.6,3579.4,145019.0,40283.4,3579.5,0.0,25088.5,0.0,0.0,5557254,Air,,6447.6,F,0.0,4.427,0.0,,,0.0,,,ESTAR,Not installed,0.0,Boiler  with flame retention head,Oil,,,Yes,LG,LAU180HSV2,LAN180HSV2,22000,14000,,,9.7,20.5,No,6.448,,0.36,
1752342,PE,C0A,D,2020-01-01,2020,Single Detached,259.5,Two storeys,1904,B1,1.0,8.071,22768.5,22.768,45041.0,12511.5,153158.8,42544.5,12511.5,0.0,14966.5,0.0,0.0,8849330,Air,,10630.0,T,5.36,3.31,2.27,,,99.0,,,ESTAR,Mini-split ductless,3.31,Furnace with flame retention head,Oil,,,Yes,DAIKIN,RXL15QMVJU,FTX15NMVJU,18300,11500,,,12.5,20,No,5.363,,0.236,
1717801,PE,C1E,E,2020-02-01,2020,Single Detached,268.6,One storey,1984,B1,1.0,3.481,12970.9,12.971,31843.6,8845.5,99176.9,27549.4,8845.6,0.0,1273.3,0.0,0.0,8033586,Air,,14041.0,T,7.33,3.47,2.09,,,102.0,,,ESTAR,Mini-split ductless,3.45,Boiler  with flame retention head,Oil,,,Yes,FUJITSU,AOU24RLXFZH,,24000,15400,25600,2.06,10,20,Yes,7.034,7.503,0.542,0.578
1772732,PE,C1B,D,2020-06-01,2020,Single Detached,314.4,One storey,2008,B1;B2;P1,1.0,2.1458,12158.1,12.158,26455.2,7348.7,115459.4,32072.3,7348.7,0.0,9846.7,1794.5,0.0,5069748,Air,,5275.3,F,0.0,2.998,0.0,,,0.0,,,,Mini-split ductless,2.578,"Direct vent, non-condensing boiler",Oil,Fireplace with pilot (sealed),Propane,Yes,,,,,,,,,,,,,,
1769446,PE,C1E,E,2020-10-01,2020,Single Detached,233.6,One storey,1987,B1;B2,1.0,4.1998,9043.3,9.043,11959.8,3322.2,84916.5,23588.1,3322.2,0.0,2853.1,0.0,0.0,8703508,Air,,5275.3,T,5.28,5.127,1.63,,,113.0,,,ESTAR,Mini-split ductless,4.3375,Boiler  with flame retention head,Oil,Wood fireplace,Mixed Wood,Yes,FUJITSU,AOU15RLS3H,ASU15RLS3Y,15000,11200,,,13.3,25.3,No,4.396,,0.486,
1828916,PE,C1E,D,2020-11-01,2020,Single Detached,313.3,One storey,2003,B1;B2;P1,1.0,2.1588,15360.8,15.361,27418.0,7616.2,118226.9,32841.1,7616.2,0.0,7907.0,0.0,0.0,10062021,Air,,7033.7,F,0.0,4.69,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.9005,Boiler  with flame retention head,Oil,,,Yes,TOSOT,TW24HQ3D6DO,TW24HQ3D6DI,24000,20000,24000,1.90,9.5,21.5,Yes,7.034,7.034,0.458,0.458
1850726,PE,C0A,D,2021-03-01,2021,Single Detached,219.6,One storey,2005,B1;P1,1.0,2.9442,11683.1,11.683,30771.9,8547.8,74880.4,20800.3,8547.8,0.0,0.0,0.0,0.0,8849330,Air,,18900.6,f,0.0,3.43,0.0,,,0.0,,,,Mini-split ductless,3.31,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Pellet Stove,Wood Pellets,Yes,DAIKIN,RXL15QMVJU,FTX15NMVJU,18300,11500,,,12.5,20,No,5.363,,0.459,
