HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
1908669,AB,T2N,D,2021-06-01,2021,Single Detached,508.1,Two storeys,1975,B1,1.0,1.847,19558.0,19.558,35935.7,9982.2,91296.5,25360.3,9982.3,3589.2,0.0,0.0,0.0,8077723,Ground,,18844.2,f,0.0,4.1,0.0,,,0.0,,,,Conventional A/C,5.63,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (unsealed),Natural Gas,No,,,,,,,,,,,,,,
1919048,AB,T0B,D,2021-09-01,2021,Single Detached,317.4,Two storeys,2019,B1,1.0,0.9708,11492.8,11.493,38778.3,10771.8,74479.4,20688.9,10771.8,0.0,0.0,0.0,0.0,26223059,Air,,14067.4,f,0.0,3.35,0.0,,,0.0,,,,Central split system,3.11,Electric furnace,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,,,,,,,,,,,,,,
1888196,AB,T3H,E,2021-11-01,2021,Single Detached,362.2,Two storeys,2005,B1,1.0,2.0203,15182.7,15.183,29834.0,8287.3,84534.8,23482.1,8287.3,0.0,0.0,0.0,0.0,8738040,Ground,,17174.0,f,0.0,4.0,0.0,,,0.0,,,C448,Conventional A/C,4.95,Electric furnace,Electricity,,,No,,,,,,,,,,,,,,
1858609,AB,T5R,E,2021-11-01,2021,Single Detached,225.7,Two storeys,2015,B1,1.0,2.3744,11113.4,11.113,15214.0,4226.1,103044.4,28623.7,4226.1,10778.1,0.0,0.0,0.0,202919996,Air,,4281.6,f,0.0,3.465,0.0,,,0.0,,,ESTAR,Central split system,3.038,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,LENNOX,EL16XP1-030-230A**,CX35-30B+TDR,28600,18900,,,8.2,14.25,No,8.382,,0.754,
1891452,AB,T2N,E,2021-11-01,2021,Single Detached,311.4,Two storeys,2009,B1,1.0,3.6944,15061.3,15.061,33157.7,9210.5,78187.4,21718.9,9210.6,268.6,0.0,0.0,0.0,8735754,Ground,,17000.0,f,0.0,3.9,0.0,,,0.0,,,,Conventional A/C,5.54,Condensing heater,Natural Gas,Wood fireplace,Mixed Wood,No,,,,,,,,,,,,,,
1838460,AB,T3M,N,2021-08-01,2021,Single Detached,328.6,Two storeys,2021,B1,1.0,0.5865,5908.1,5.908,11509.5,3197.1,39057.0,10849.3,3192.5,0.0,0.0,0.0,0.0,206223059,Air,,14067.4,f,0.0,4.54,0.0,,,0.0,,,,Central split system,3.199,Electric furnace,Electricity,Fan heater units,Electricity,Yes,,,,,,,,,,,,,,
1960752,AB,T6H,D,2021-12-01,2021,Single Detached,256.9,One storey,1960,B1;P1,1.0,2.9052,14126.3,14.126,20802.1,5778.4,119761.7,33267.4,5778.4,11717.0,0.0,0.0,0.0,7915887,Air,,10550.6,f,0.0,4.164,0.0,,,0.0,,,,Central split system,3.3255,Boiler  with continuous pilot,Natural Gas,,,Yes,SAMSUNG,AJ036JCJ5CH,,34000,21400,,,9,16.5,No,9.964,,0.705,
2501746,AB,T8N,E,2021-08-01,2021,Single Detached,254.5,Two storeys,1998,B1,1.0,3.56,16165.5,16.166,10998.4,3055.1,128862.4,35795.4,3055.0,16398.7,0.0,0.0,0.0,204875803,Air,,7684.1,T,9.91,4.39,2.82,,,55.0,,,ESTAR,Central split system,3.4635,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,DAIKIN,DZ17VSA361A*,CA*EA3026*4A*,33800,22000,,,9.6,17.5,No,9.906,,0.613,
1875494,AB,T3C,E,2022-01-01,2022,Single Detached,206.1,Split level,1961,B1,1.0,3.2845,8332.8,8.333,12446.2,3457.3,65386.6,18163.1,3457.2,2814.2,0.0,0.0,0.0,206322099,Air,,9378.3,f,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.613,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,LENNOX,XP20-036-230B**,CR33-50/60+TDR+TXV,32000,20600,16000,2.04,7.9,19,No,9.378,4.689,1.125,0.563
1992878,AB,T3H,E,2021-10-01,2021,Double/Semi-detached,338.5,One storey,1991,B1;P1,1.0,3.8275,19696.0,19.696,14587.9,4052.2,126270.2,35075.3,4052.3,15990.1,0.0,0.0,0.0,207168337,Air,,8323.2,F,0.0,4.54,0.0,,,0.0,,,,Central split system,3.383,Condensing furnace,Natural Gas,Furnace/Boiler w/ spark ignition,Natural Gas,Yes,DAIKIN,DZ17VSA241B*,DV24FECB14A*,22800,14600,,1.99,8.5,17.3,No,6.682,,0.339,
1910058,AB,T3H,E,2021-08-01,2021,"Row house, end unit",229.9,One storey,1993,B1,1.0,3.1876,10257.4,10.257,7759.4,2155.4,74775.5,20771.1,2155.3,3165.3,0.0,0.0,0.0,204875675,Air,,7033.7,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.383,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA241A*,CA*EA1818*4A*,22800,14300,,,10,18,No,6.682,,0.651,
1908663,AB,T0L,E,2021-09-01,2021,Single Detached,313.1,Two storeys,1998,B1;P1,1.0,2.8254,21575.9,21.576,39313.0,10920.4,88063.7,24462.3,10920.4,0.0,0.0,0.0,0.0,202514053,Ground,,24000.0,F,0.0,3.8,0.0,,,0.0,,,C448,Conventional A/C,4.303,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Mixed Wood,No,,,,,,,,,,,,,,
1924295,AB,T1X,E,2022-02-01,2022,Single Detached,299.7,Two storeys,2007,B1;P1,1.0,2.6849,14752.1,14.752,28733.1,7981.5,104797.9,29110.8,7981.5,6197.5,0.0,0.0,0.0,204875393,Air,,17030.0,t,11.72,4.54,2.2,,,75.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,DAIKIN,DZ17VSA421A*,DV48FECD14A*,40000,25200,,,9.2,17,No,11.723,,0.795,
1920208,AB,T4B,E,2022-02-01,2022,Single Detached,207.7,Two storeys,1993,B1;B2,1.0,4.8678,17010.4,17.01,22614.5,6281.9,77912.0,21642.4,6282.0,0.0,0.0,0.0,0.0,7487661,Ground,,11693.5,f,0.0,4.3,0.0,,,0.0,,,,Conventional A/C,3.728,Electric furnace,Electricity,,,No,,,,,,,,,,,,,,
,AB,T2N,E,2021-12-01,2021,Single Detached,332.5,Two storeys,1967,B1;B2,1.0,3.3039,17671.7,17.672,11301.9,3139.4,143901.1,39972.8,3139.5,21715.7,0.0,0.0,0.0,207172942,Air,,5011.5,T,5.01,4.54,2.19,,,74.0,,,,Central split system,3.498,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181B*,CA*EA1818*4A*,17100,10800,,2.10,8.5,17.5,No,5.012,,0.284,
1919048,AB,T0B,E,2022-03-01,2022,Single Detached,317.4,Two storeys,2019,B1,1.0,0.9661,13938.5,13.938,44748.4,12430.2,80215.2,22282.2,12430.1,0.0,0.0,0.0,0.0,26223059,Air,,14067.4,f,0.0,3.35,0.0,,,0.0,,,,Central split system,3.11,Electric furnace,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,,,,,,,,,,,,,,
1902520,AB,T3B,E,2022-01-01,2022,Single Detached,209.3,One storey,1975,B1,1.0,2.9993,11175.3,11.175,11538.0,3205.0,97653.1,27126.1,3205.0,9573.1,0.0,0.0,0.0,204875642,Air,,5011.5,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.383,Condensing furnace,Natural Gas,Wood fireplace insert,Mixed Wood,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*+MBVC1600**-1A*,17100,10500,,,10,18,No,5.012,,0.448,
8270746,AB,T2N,D,2022-03-01,2022,Single Detached,188.5,One storey,1954,B1;B2,1.0,4.514,9696.2,9.696,8840.8,2455.8,76847.9,21346.8,2455.9,4342.3,0.0,0.0,0.0,207172961,Air,,5011.5,F,0.0,4.54,0.0,,,0.0,,,,Central split system,3.498,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,DAIKIN,DZ17VSA241B*,CA*EA2422*4A*,22800,14600,,1.99,8.5,17.3,No,6.682,,0.689,
648372,AB,T3H,E,2022-04-01,2022,Single Detached,378.9,Two storeys,1988,B1;P1,1.0,2.8476,13958.2,13.958,9058.7,2516.3,124356.6,34543.8,2516.4,16139.0,0.0,0.0,0.0,206188253,Air,,7033.7,f,0.0,5.142,0.0,,,0.0,,,ESTAR,Central split system,3.728,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,CARRIER,38MARBQ24AA3,40MBAAQ24XA3,27000,16500,,,11.6,20,No,7.913,,0.567,
8428746,AB,T2K,E,2022-02-01,2022,Single Detached,186.9,One storey,1963,B1,1.0,4.1129,13880.4,13.88,14578.0,4049.5,111455.6,30960.1,4049.5,12233.2,0.0,0.0,0.0,204875618,Air,,5011.5,T,5.01,2.998,2.19,,,74.0,,,ESTAR,Central split system,3.383,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.361,
242849,AB,T3A,E,2022-02-01,2022,Single Detached,255.0,Two storeys,1968,B1,1.0,2.3221,8442.7,8.443,22653.5,6292.7,54584.0,15162.3,6292.6,0.0,0.0,0.0,0.0,205754949,Air,,26590.0,T,26.59,3.46,2.13,,,84.0,,,ESTAR,Central split system,3.268,Electric furnace,Electricity,,,Yes,DAIKIN,RZQ30TAVJU*,FTQ30TAVJU*A*,30000,24000,,,10.4,16,No,8.792,,1.041,
2026744,AB,T2M,E,2022-05-01,2022,Single Detached,158.2,One and a half,1948,B1;B2,1.0,6.3611,15190.5,15.19,25853.7,7181.6,98638.3,27399.7,7181.7,5503.4,0.0,0.0,0.0,207436460,Air,,17000.0,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.728,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,LENNOX,SL25XPV-036-230A**,CX35-36B+TDR,35800,33400,26400,1.72,8.5,21.8,No,10.492,7.737,0.691,0.509
2017661,AB,T1K,E,2022-05-01,2022,Single Detached,150.6,One storey,1939,B1;C1;F1,1.0,11.592,15494.0,15.494,7056.3,1960.1,100308.7,27863.8,1960.0,10945.1,0.0,0.0,0.0,204875618,Air,,5011.5,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.498,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.323,
2016302,AB,T1J,E,2022-05-01,2022,Single Detached,184.2,One storey,2006,B1,1.0,3.7717,11081.1,11.081,9166.9,2546.4,79475.1,22076.6,2546.4,4511.1,0.0,0.0,0.0,204875618,Air,,8802.7,T,5.01,3.82,2.19,,,74.0,,,ESTAR,Central split system,3.61,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.452,
1960084,AB,T2H,E,2022-04-01,2022,Single Detached,203.7,One storey,1955,B1,1.0,3.8071,11175.5,11.176,29198.9,8110.9,82327.3,22868.9,8110.9,1115.3,0.0,0.0,0.0,207172996,Air,,17584.2,F,0.0,2.81,0.0,,,0.0,,,,Not installed,0.0,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA301B*,CA*EA2422*4A*,28400,18000,,1.99,8.2,17,No,8.323,,0.745,
5158202,AB,T1S,D,2022-04-01,2022,"Row house, middle unit",176.1,One storey,1994,B1,1.0,4.7114,7462.5,7.462,8121.1,2255.9,63107.2,17529.9,2255.9,120.0,0.0,0.0,0.0,201755029,Air,,17877.2,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Mini-split ductless,3.7855,Induced draft fan furnace,Natural Gas,,,Yes,Mitsubishi Electric,MUZ-GL24NAH***,MSZ-GL24NA***,27600,16000,,,10,20.5,No,8.089,,1.084,
555108,AB,T1C,D,2022-06-01,2022,Single Detached,187.7,Split entry/Raised base.,2002,B1;P1,1.0,2.9299,10861.5,10.862,15304.2,4251.2,58572.2,16270.2,4251.1,0.0,0.0,0.0,0.0,207312228,Ground,,11000.0,F,0.0,4.0,0.0,,,0.0,,,,Conventional A/C,3.7855,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,No,,,,,,,,,,,,,,
1986238,AB,T2Y,E,2022-05-01,2022,Double/Semi-detached,277.5,Two storeys,2009,B1;P1,1.0,2.7056,8270.2,8.27,10968.3,3046.8,81376.3,22604.7,3046.7,4250.3,0.0,0.0,0.0,204287169,Air,,9612.7,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.268,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,TRANE,4TWL6036A1,4PX*CU48BS3,33400,21600,16600,2.10,8.1,15.2,No,9.789,4.865,1.184,0.588
1054150,AB,T1K,E,2022-06-01,2022,Single Detached,158.1,One storey,1959,B1,1.0,3.6755,12757.8,12.758,7286.0,2023.9,90144.6,25040.4,2023.9,7943.4,0.0,0.0,0.0,204875618,Air,,5011.5,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.393,
1902615,AB,T4B,E,2022-06-01,2022,Single Detached,229.2,Two storeys,2010,B1,1.0,2.4971,12950.2,12.95,27396.7,7610.3,69403.5,19278.9,7610.3,0.0,0.0,0.0,0.0,4219445,Ground,,13000.0,F,0.0,3.7,0.0,,,0.0,,,C448,Conventional A/C,4.92,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,No,,,,,,,,,,,,,,
1949763,AB,T6E,E,2022-06-01,2022,Single Detached,240.3,Two and a half,2009,B1;B2,1.0,1.53,7683.3,7.683,13110.3,3641.8,68549.3,19041.6,3641.7,0.0,0.0,0.0,1987.2,204344219,Air,,7619.8,T,7.62,2.99,1.8,,,115.0,,,ESTAR,Mini-split ductless,2.66,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,TOSOT,TM24H5O,,26000,17900,30000,1.80,10,20,Yes,7.62,8.792,0.992,1.144
5001331,AB,T7X,D,2022-05-01,2022,Single Detached,175.2,One storey,1979,B1;P1,1.0,4.1871,12368.7,12.369,35856.6,9960.2,69492.9,19303.7,9960.4,0.0,0.0,0.0,0.0,3170288,Air,,14000.0,F,0.0,3.66,0.0,,,0.0,,,,Central split system,3.383,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,,,,,,,,,,,,,,
2027004,AB,T1J,E,2022-06-01,2022,Single Detached,171.6,One storey,1950,B1;B2,1.0,4.1062,12786.7,12.787,15646.8,4346.4,64637.1,17954.9,4346.4,1690.0,0.0,0.0,0.0,7424273,Air,,17291.2,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,Advanced airtight wood stove,Mixed Wood,No,,,,,,,,,,,,,,
8822746,AB,T3B,E,2022-06-01,2022,Single Detached,250.2,One storey,1975,B1;B2,1.0,2.8125,11727.7,11.728,21666.8,6018.6,95911.7,26642.4,6018.7,5586.2,0.0,0.0,0.0,204875618,Air,,15825.8,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.427,
2023561,AB,T1H,E,2022-06-01,2022,Single Detached,169.9,One storey,1973,B1;B2,1.0,2.9564,11031.5,11.032,7210.6,2003.0,83072.4,23075.9,2003.1,5941.7,0.0,0.0,0.0,204875618,Air,,5011.5,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.454,
2027006,AB,T1K,E,2022-06-01,2022,Single Detached,213.1,One storey,1954,B1,1.0,4.5596,10850.6,10.851,15982.0,4439.5,71947.3,19985.5,4439.5,805.6,0.0,0.0,0.0,207172938,Air,,18092.2,T,5.01,3.62,2.19,,,74.0,,,ESTAR,Central split system,3.85,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181B*,CA*EA1818*4A*,17100,10800,,2.10,8.5,17.5,No,5.012,,0.462,
1946184,AB,T3M,E,2022-05-01,2022,Single Detached,299.0,Two storeys,2020,B1;P1,1.0,1.0067,10559.4,10.559,14224.0,3951.1,68762.3,19100.8,3951.1,3502.0,0.0,0.0,0.0,202347840,Air,,10550.6,F,0.0,3.863,0.0,,,0.0,,,,Central split system,3.0955,Condensing furnace,Natural Gas,,,Yes,LENNOX,16HPX-036-230A**,C37-43B-**+TDR+TXV,33600,22400,,,8.2,14.5,No,9.847,,0.933,
2008608,AB,T6J,E,2022-05-01,2022,Single Detached,229.3,One storey,1967,B1;B2;C1;F1;P1,1.0,3.3687,17433.0,17.433,14110.1,3919.5,111451.1,30958.9,3919.5,11706.2,0.0,0.0,0.0,207436415,Air,,10140.3,T,10.14,4.766,1.84,,,75.0,,,ESTAR,Central split system,3.9005,Condensing furnace,Natural Gas,,,Yes,LENNOX,SL25XPV-036-230A**,CHX35-48B-**-*+TDR,34600,31400,26200,1.82,8.8,21.8,No,10.14,7.678,0.582,0.44
1893959,AB,T3B,E,2022-06-01,2022,Detached Duplex,321.1,One and a half,2016,B1,2.0,0.614,5096.6,5.097,1953.8,542.7,66242.2,18400.8,542.8,199.7,0.0,0.0,0.0,205663358,Air,,14249.1,T,7.03,3.55,2.18,,,90.0,,,,Mini-split ductless,3.15,Condensing heater,Natural Gas,Radiant floor panels,Electricity,Yes,DAIKIN,3MXL24RMVJU*,,24000,15500,,,12.5,18,No,7.034,,1.38,
1680607,AB,T5T,E,2022-05-01,2022,Single Detached,345.1,Two storeys,1998,B1,1.0,2.9414,13744.5,13.744,33001.4,9167.1,92289.5,25636.2,9167.0,4552.0,0.0,0.0,0.0,207436613,Air,,23730.0,T,23.73,3.22,1.93,,,81.8,,,ESTAR,Central split system,5.3,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,LENNOX,SL25XPV-048-230A**,CX35-60C+TDR,44000,42500,36400,1.90,9.5,20,No,12.895,10.668,0.938,0.776
552382,AB,T6M,E,2022-07-01,2022,Single Detached,215.4,Two storeys,1986,B1,1.0,5.0036,16336.4,16.336,41261.4,11461.6,108044.8,30012.7,11461.5,4322.5,0.0,0.0,0.0,207436476,Air,,18140.0,T,10.49,3.1,1.81,,,78.0,,,,Central split system,4.06,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,LENNOX,SL25XPV-036-230A**,CX35-48B+TDR,35800,33400,27800,1.80,8.8,21.6,No,10.492,8.147,0.642,0.499
5007370,AB,T0K,D,2022-06-01,2022,Single Detached,383.4,One storey,2010,B1;C1;F1,1.0,6.652,21672.1,21.672,25576.1,7104.5,71015.2,19726.6,7104.5,0.0,0.0,0.0,0.0,8993797,Water,,15825.8,F,0.0,4.8,0.0,,,0.0,,,C448,Conventional A/C,3.6,Electric furnace,Electricity,Advanced airtight wood stove,Mixed Wood,No,,,,,,,,,,,,,,
2027009,AB,T1H,E,2022-06-01,2022,Single Detached,226.4,One storey,1964,B1;B2,1.0,2.8856,13820.0,13.82,13213.9,3670.6,92466.0,25685.2,3670.6,6863.1,0.0,0.0,0.0,207172951,Air,,8802.7,T,100.0,3.83,2.19,,,75.0,,,ESTAR,Central split system,3.61,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181B*,CA*EA1818*4A*,17000,10800,,2.10,8.5,17.5,No,4.982,,0.361,
2027008,AB,T1H,E,2022-07-01,2022,"Row house, middle unit",143.4,Two storeys,1976,B1,1.0,5.4947,10688.3,10.688,9791.4,2719.9,67273.5,18687.2,2719.7,1053.3,0.0,0.0,0.0,207172951,Air,,8802.7,T,4.98,3.83,2.19,,,75.0,,,ESTAR,Central split system,3.61,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181B*,CA*EA1818*4A*,17000,10800,,2.10,8.5,17.5,No,4.982,,0.466,
2024463,AB,T0L,E,2022-06-01,2022,Single Detached,118.1,One storey,1960,B1;C1;F1,1.0,9.0989,17171.0,17.171,22632.1,6286.7,95353.3,26487.2,6286.7,5266.7,0.0,0.0,0.0,207172941,Air,,8802.7,T,5.01,3.82,2.19,,,74.0,,,ESTAR,Central split system,3.61,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181B*,CA*EA1818*4A*,17100,10800,,2.10,8.5,17.5,No,5.012,,0.292,
2016530,AB,T6A,E,2022-07-01,2022,Single Detached,152.0,One storey,1952,B1,1.0,5.6012,12823.5,12.824,27365.5,7601.6,99379.8,27605.7,7601.4,4130.0,0.0,0.0,775.8,207436476,Air,,10491.9,T,10.49,3.1,1.81,,,78.0,,,ESTAR,Central split system,1.8949,Condensing furnace,Natural Gas,Wood fireplace,Softwood,Yes,LENNOX,SL25XPV-036-230A**,CX35-48B+TDR,35800,33400,27800,1.80,8.8,21.6,No,10.492,8.147,0.818,0.635
1654615,AB,T3H,E,2022-07-01,2022,Single Detached,471.8,Two storeys,2003,B1,1.0,3.0654,18571.8,18.572,17309.7,4808.3,138308.8,38419.4,4808.4,18746.8,0.0,0.0,0.0,10570358,Air,,10257.5,F,0.0,4.051,0.0,,,0.0,,,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,AMANA,ASZC180361C*,CA*F3743*6D*+MBVC1600**-1A*+TX,35000,22600,,,10,18,No,10.257,,0.552,
2020245,AB,T6G,E,2022-06-01,2022,Single Detached,196.4,One storey,1952,B1;B2,1.0,2.5307,16658.5,16.658,16179.3,4494.3,124174.1,34493.1,4494.2,15773.5,0.0,0.0,0.0,207436467,Air,,10491.9,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.9005,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,LENNOX,SL25XPV-036-230A**,CX35-36B+TDR,35800,33400,26400,1.72,8.5,21.8,No,10.492,7.737,0.63,0.464
5010656,AB,T6C,E,2022-06-01,2022,Single Detached,228.8,One storey,1954,B1;B2,1.0,1.9885,10336.8,10.337,12594.8,3498.6,88056.8,24460.4,3498.6,5563.7,0.0,0.0,0.0,207436467,Air,,10491.9,F,0.0,4.54,0.0,,,0.0,,,ESTAR,Central split system,3.9005,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,LENNOX,SL25XPV-036-230A**,CX35-36B+TDR,35800,33400,26400,1.72,8.5,21.8,No,10.492,7.737,1.015,0.748
1662264,AB,T3E,E,2022-02-01,2022,Single Detached,173.7,One storey,1959,B1;B2,1.0,1.0514,5159.5,5.16,14444.6,4012.4,47247.3,13124.4,4012.5,0.0,0.0,0.0,0.0,205754949,Air,,26590.0,T,11.87,3.46,2.13,,,84.0,,,,Central split system,2.22,Electric furnace,Electricity,,,Yes,DAIKIN,RZQ30TAVJU*,FTQ30TAVJU*A*,30000,24000,,,10.4,16,No,8.792,,1.704,
3792746,AB,T6M,E,2022-05-01,2022,Single Detached,375.5,Two storeys,2021,B1;B2;P1,1.0,2.0584,18534.7,18.535,15516.8,4310.3,147283.1,40912.3,4310.3,24373.3,0.0,0.0,0.0,6545719,Air,,7000.0,F,0.0,4.258,0.0,,,0.0,,,ESTAR,Central split system,3.4405,Condensing furnace,Natural Gas,,,Yes,,,,,,,,,,,,,,
4667746,AB,T2J,E,2022-05-01,2022,Single Detached,216.6,One storey,1972,B1,1.0,1.9527,8003.9,8.004,21227.2,5896.5,66876.0,18576.8,5896.4,713.3,0.0,0.0,0.0,202517170,Air,,25300.0,T,25.3,2.95,2.09,,,100.0,,,ESTAR,Central split system,2.11,Condensing furnace,Natural Gas,,,Yes,DAIKIN,RZQ30TAVJU,FTQ30TAVJU*A*,30000,24000,,,10.4,16,No,8.792,,1.098,
5016397,AB,T6H,E,2022-06-01,2022,Single Detached,340.9,One storey,2021,B1;B2;C1;F1,1.0,0.7035,6684.1,6.684,18888.7,5246.9,52317.7,14532.8,5247.0,0.0,0.0,0.0,0.0,20570712,Air,,27790.0,F,0.0,3.83,0.0,,,0.0,,,ESTAR,Central split system,3.13,Electric furnace,Electricity,Wood fireplace insert,Mixed Wood,Yes,,,,,,,,,,,,,,
21732746,AB,T5L,E,2022-07-01,2022,Single Detached,270.4,One storey,1993,B1,1.0,1.85,10775.6,10.776,18111.6,5031.0,76903.9,21362.4,5031.2,3966.7,0.0,0.0,0.0,207173021,Air,,9964.4,F,0.0,3.916,0.0,,,0.0,,,ESTAR,Central split system,3.4405,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,DAIKIN,DZ17VSA361B*,CA*EA3026*4A*,34000,22400,,1.90,8.2,16.3,No,9.964,,0.925,
1414496,AB,T6C,E,2022-03-01,2022,Single Detached,274.4,Two storeys,2014,B1,1.0,1.5423,8552.1,8.552,19515.7,5421.1,78888.2,21913.6,5421.2,2024.7,0.0,0.0,0.0,206840986,Air,,12606.5,T,9.61,3.74,2.28,,,59.0,,,ESTAR,Central split system,3.14,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,LENNOX,EL18XPV-036-230A**,CX35-30/36B+TDR,32600,20800,16000,1.90,7.6,18.8,No,9.554,4.689,1.117,0.548
21835746,AB,T1K,E,2022-08-01,2022,Single Detached,194.1,One storey,1963,B1,1.0,3.8504,17697.2,17.697,15228.8,4230.3,97212.9,27003.8,4230.3,10970.1,0.0,0.0,0.0,204875618,Air,,8802.7,T,5.01,3.82,2.19,,,74.0,,,ESTAR,Central split system,3.61,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA181A*,CA*EA1818*4A*,17100,10500,,,10,18,No,5.012,,0.283,
1952915,AB,T3H,E,2022-08-01,2022,"Row house, end unit",228.5,One storey,1992,B1;B2;P1,1.0,5.2373,13318.0,13.318,18092.7,5025.8,88289.0,24524.9,5025.9,1786.4,0.0,0.0,0.0,207599995,Air,,12697.6,T,8.03,4.05,2.12,,,70.0,,,ESTAR,Central split system,2.47,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ17VSA361B*,DV35FECC14A*,27400,22000,,,10,17.5,No,8.03,,0.603,
